session_id,user_id,utm_source,utm_medium,utm_campaign,bounced,duration_s,device
1047,344,facebook,social,FACEBOOK_SUMMER24,False,1124,mobile
1048,344,google,cpc,GOOGLE_WELCOME,True,0,mobile
1049,344,,,,True,0,tablet
1050,345,,,,True,0,mobile
1051,345,google,cpc,GOOGLE_WELCOME,False,830,desktop
1052,345,facebook,social,FACEBOOK_WELCOME,False,1454,desktop
1053,346,instagram,social,INSTAGRAM_BRAND,False,322,desktop
1054,346,organic,organic,,False,609,tablet
1055,347,,,,True,0,tablet
1056,347,email,email,EMAIL_SUMMER24,False,1042,tablet
1057,348,,,,False,709,tablet
1058,348,google,cpc,GOOGLE_RETARGET,True,0,tablet
1059,348,google,cpc,GOOGLE_SUMMER24,False,1033,mobile
1060,349,organic,organic,,False,1615,desktop
1061,350,google,cpc,GOOGLE_WELCOME,True,0,desktop
1062,351,google,cpc,GOOGLE_SUMMER24,False,958,desktop
1063,351,email,email,EMAIL_RETARGET,False,302,tablet
1064,351,google,cpc,GOOGLE_WELCOME,False,1770,tablet
1065,352,instagram,social,INSTAGRAM_BRAND,False,780,desktop
1066,353,direct,,,True,0,tablet
1067,353,email,email,EMAIL_SUMMER24,False,,mobile
1068,354,organic,organic,,False,471,desktop
1069,355,instagram,social,INSTAGRAM_BRAND,False,967,mobile
1070,355,direct,,,False,423,mobile
1071,355,facebook,social,FACEBOOK_BRAND,False,1453,mobile
1072,356,organic,organic,,False,313,desktop
1073,357,email,email,EMAIL_SPRING24,False,755,desktop
1074,357,google,cpc,GOOGLE_SPRING24,False,1415,desktop
1075,357,google,cpc,GOOGLE_SUMMER24,True,0,desktop
1076,358,direct,,,False,546,mobile
1077,359,instagram,social,INSTAGRAM_WELCOME,True,0,desktop
1078,360,instagram,social,INSTAGRAM_SUMMER24,False,909,tablet
1079,360,facebook,social,FACEBOOK_SPRING24,False,1237,tablet
1080,360,organic,organic,,True,0,tablet
1081,360,google,cpc,GOOGLE_RETARGET,False,1037,mobile
1082,360,instagram,social,INSTAGRAM_BRAND,False,937,mobile
1083,360,instagram,social,INSTAGRAM_BRAND,True,0,mobile
1084,360,instagram,social,INSTAGRAM_BRAND,False,1245,desktop
1085,361,direct,,,True,0,desktop
1086,362,instagram,social,INSTAGRAM_SPRING24,False,1343,desktop
1087,363,email,email,EMAIL_RETARGET,False,1581,mobile
1088,363,instagram,social,INSTAGRAM_SUMMER24,False,348,desktop
1089,364,organic,organic,,False,1770,mobile
1090,365,google,cpc,GOOGLE_SPRING24,False,857,tablet
1091,365,organic,organic,,False,1312,tablet
1092,365,google,cpc,GOOGLE_WELCOME,False,448,desktop
1093,365,facebook,social,FACEBOOK_SUMMER24,False,269,desktop
1094,365,direct,,,False,,desktop
1095,366,facebook,social,FACEBOOK_WELCOME,False,1643,tablet
1096,366,google,cpc,GOOGLE_RETARGET,True,0,mobile
1097,366,email,email,EMAIL_BRAND,False,1243,mobile
1098,366,,,,False,409,desktop
1099,367,,,,False,814,mobile
1100,367,direct,,,False,218,mobile
1101,367,google,cpc,GOOGLE_BRAND,False,1741,desktop
1102,367,organic,organic,,False,432,mobile
1103,367,google,cpc,GOOGLE_BRAND,True,0,tablet
1104,368,organic,organic,,True,0,tablet
1105,368,direct,,,False,397,mobile
1106,368,google,cpc,GOOGLE_SUMMER24,False,1667,desktop
1107,368,google,cpc,GOOGLE_SPRING24,False,1299,tablet
1108,369,instagram,social,INSTAGRAM_BRAND,True,0,mobile
1109,369,facebook,social,FACEBOOK_SUMMER24,True,0,desktop
1110,369,facebook,social,FACEBOOK_SUMMER24,False,1020,desktop
1111,369,instagram,social,INSTAGRAM_SPRING24,True,0,desktop
1112,369,direct,,,False,344,mobile
1113,370,organic,organic,,False,79,desktop
1114,370,instagram,social,INSTAGRAM_BRAND,False,25,tablet
1115,370,,,,True,0,mobile
1116,370,instagram,social,INSTAGRAM_SUMMER24,True,0,desktop
1117,370,,,,True,0,mobile
1118,370,organic,organic,,True,0,desktop
1119,371,facebook,social,FACEBOOK_BRAND,False,971,desktop
1120,371,instagram,social,INSTAGRAM_RETARGET,False,527,tablet
1121,372,,,,False,1218,mobile
1122,372,instagram,social,INSTAGRAM_RETARGET,False,1545,desktop
1123,372,organic,organic,,False,1176,tablet
1124,372,instagram,social,INSTAGRAM_SPRING24,False,533,desktop
1125,372,facebook,social,FACEBOOK_SPRING24,True,0,desktop
1126,373,facebook,social,FACEBOOK_SPRING24,True,0,desktop
1127,373,google,cpc,GOOGLE_WELCOME,True,0,desktop
1128,374,facebook,social,FACEBOOK_RETARGET,False,673,tablet
1129,374,facebook,social,FACEBOOK_BRAND,True,0,mobile
1130,374,organic,organic,,False,1668,mobile
1131,374,,,,False,665,mobile
1132,375,instagram,social,INSTAGRAM_SPRING24,False,877,desktop
1133,376,organic,organic,,True,0,mobile
1134,377,email,email,EMAIL_BRAND,False,960,desktop
1135,378,,,,False,157,desktop
1136,379,facebook,social,FACEBOOK_WELCOME,False,1154,desktop
1137,379,google,cpc,GOOGLE_WELCOME,False,945,tablet
1138,379,direct,,,False,225,mobile
1139,379,google,cpc,GOOGLE_SPRING24,False,1779,desktop
1140,380,google,cpc,GOOGLE_WELCOME,False,1115,tablet
1141,381,,,,True,0,desktop
1142,381,facebook,social,FACEBOOK_BRAND,False,792,mobile
1143,381,google,cpc,GOOGLE_RETARGET,True,0,desktop
1144,381,google,cpc,GOOGLE_BRAND,False,861,tablet
1145,381,instagram,social,INSTAGRAM_SUMMER24,False,1369,desktop
1146,382,instagram,social,INSTAGRAM_SPRING24,True,0,desktop
1147,382,google,cpc,GOOGLE_BRAND,False,511,tablet
1148,383,google,cpc,GOOGLE_RETARGET,True,0,mobile
1149,383,google,cpc,GOOGLE_RETARGET,True,0,mobile
1150,383,google,cpc,GOOGLE_BRAND,False,1067,desktop
1151,383,instagram,social,INSTAGRAM_SUMMER24,False,231,mobile
1152,383,facebook,social,FACEBOOK_RETARGET,False,1066,desktop
1153,384,instagram,social,INSTAGRAM_WELCOME,False,1197,mobile
1154,385,email,email,EMAIL_SUMMER24,True,0,desktop
1155,385,facebook,social,FACEBOOK_RETARGET,False,942,mobile
1156,386,facebook,social,FACEBOOK_SUMMER24,True,0,tablet
1157,386,instagram,social,INSTAGRAM_SPRING24,False,772,tablet
1158,386,organic,organic,,False,617,mobile
1159,386,facebook,social,FACEBOOK_BRAND,False,902,mobile
1160,386,facebook,social,FACEBOOK_SPRING24,True,0,mobile
1161,386,organic,organic,,True,0,tablet
1162,387,direct,,,False,819,tablet
1163,388,facebook,social,FACEBOOK_SUMMER24,True,0,mobile
1164,388,organic,organic,,False,604,mobile
1165,388,instagram,social,INSTAGRAM_BRAND,False,640,tablet
1166,388,google,cpc,GOOGLE_SPRING24,True,0,desktop
1167,388,instagram,social,INSTAGRAM_SPRING24,False,891,mobile
1168,389,google,cpc,GOOGLE_SPRING24,False,985,desktop
1169,389,instagram,social,INSTAGRAM_SPRING24,False,1176,desktop
1170,389,instagram,social,INSTAGRAM_SUMMER24,False,1602,desktop
1171,389,instagram,social,INSTAGRAM_WELCOME,False,542,desktop
1172,389,instagram,social,INSTAGRAM_WELCOME,False,698,tablet
1173,389,instagram,social,INSTAGRAM_WELCOME,False,1506,mobile
1174,389,direct,,,True,0,desktop
1175,390,email,email,EMAIL_RETARGET,False,1539,desktop
1176,391,direct,,,False,935,tablet
1177,391,facebook,social,FACEBOOK_WELCOME,False,815,desktop
1178,391,google,cpc,GOOGLE_BRAND,False,718,mobile
1179,392,organic,organic,,False,725,mobile
1180,392,,,,False,1086,tablet
1181,393,facebook,social,FACEBOOK_WELCOME,True,0,desktop
1182,393,instagram,social,INSTAGRAM_SUMMER24,False,1229,desktop
1183,393,google,cpc,GOOGLE_WELCOME,False,16,mobile
1184,394,email,email,EMAIL_BRAND,False,1589,mobile
1185,394,facebook,social,FACEBOOK_SUMMER24,False,180,mobile
1186,395,facebook,social,FACEBOOK_RETARGET,False,215,desktop
1187,395,facebook,social,FACEBOOK_BRAND,False,675,mobile
1188,396,facebook,social,FACEBOOK_RETARGET,False,631,desktop
1189,396,,,,True,0,desktop
1190,396,google,cpc,GOOGLE_RETARGET,False,1046,tablet
1191,396,instagram,social,INSTAGRAM_RETARGET,False,855,tablet
1192,397,instagram,social,INSTAGRAM_SUMMER24,False,634,tablet
1193,398,organic,organic,,False,615,desktop
1194,398,instagram,social,INSTAGRAM_SPRING24,False,1577,desktop
1195,399,google,cpc,GOOGLE_SPRING24,False,214,tablet
1196,399,organic,organic,,False,263,tablet
1197,399,organic,organic,,True,0,mobile
1198,399,google,cpc,GOOGLE_RETARGET,True,0,tablet
1199,399,,,,False,28,tablet
1200,400,google,cpc,GOOGLE_SUMMER24,False,262,mobile
1201,400,google,cpc,GOOGLE_SPRING24,False,923,mobile
1202,400,instagram,social,INSTAGRAM_SUMMER24,False,1738,desktop
1203,400,organic,organic,,False,1362,desktop
1204,401,google,cpc,GOOGLE_SUMMER24,True,0,tablet
1205,402,instagram,social,INSTAGRAM_WELCOME,False,219,desktop
1206,402,organic,organic,,False,1443,desktop
1207,402,email,email,EMAIL_SUMMER24,True,0,desktop
1208,402,organic,organic,,True,0,desktop
1209,403,direct,,,True,0,desktop
1210,404,,,,True,0,mobile
1211,404,instagram,social,INSTAGRAM_BRAND,True,0,tablet
1212,404,facebook,social,FACEBOOK_SPRING24,True,0,mobile
1213,404,organic,organic,,False,956,mobile
1214,404,email,email,EMAIL_WELCOME,False,154,tablet
1215,404,facebook,social,FACEBOOK_RETARGET,False,384,tablet
1216,404,instagram,social,INSTAGRAM_SUMMER24,False,1220,desktop
1217,405,instagram,social,INSTAGRAM_SPRING24,True,0,tablet
1218,405,facebook,social,FACEBOOK_SPRING24,False,1406,mobile
1219,405,email,email,EMAIL_SUMMER24,True,0,mobile
1220,406,email,email,EMAIL_RETARGET,False,141,mobile
1221,406,,,,False,1257,mobile
1222,406,facebook,social,FACEBOOK_RETARGET,False,1320,mobile
1223,406,facebook,social,FACEBOOK_RETARGET,False,476,mobile
1224,407,email,email,EMAIL_SUMMER24,True,0,mobile
1225,407,,,,True,0,mobile
1226,408,email,email,EMAIL_BRAND,False,162,tablet
1227,408,google,cpc,GOOGLE_SUMMER24,False,985,desktop
1228,408,email,email,EMAIL_RETARGET,False,785,tablet
1229,408,google,cpc,GOOGLE_BRAND,False,256,mobile
1230,408,google,cpc,GOOGLE_WELCOME,False,529,desktop
1231,408,,,,False,1109,tablet
1232,409,facebook,social,FACEBOOK_BRAND,True,0,tablet
1233,409,organic,organic,,False,553,mobile
1234,409,instagram,social,INSTAGRAM_SUMMER24,False,1581,mobile
1235,409,direct,,,False,497,tablet
1236,409,facebook,social,FACEBOOK_SPRING24,False,1240,mobile
1237,409,,,,True,0,mobile
1238,410,organic,organic,,False,636,mobile
1239,410,,,,False,416,desktop
1240,411,google,cpc,GOOGLE_RETARGET,True,0,desktop
1241,411,google,cpc,GOOGLE_RETARGET,False,251,tablet
1242,411,,,,False,133,mobile
1243,411,google,cpc,GOOGLE_RETARGET,False,1669,tablet
1244,412,google,cpc,GOOGLE_SUMMER24,False,171,desktop
1245,413,facebook,social,FACEBOOK_BRAND,False,515,mobile
1246,414,organic,organic,,False,171,tablet
1247,414,instagram,social,INSTAGRAM_WELCOME,False,1773,tablet
1248,414,direct,,,False,1353,desktop
1249,415,instagram,social,INSTAGRAM_SPRING24,False,856,tablet
1250,415,facebook,social,FACEBOOK_SUMMER24,False,1738,mobile
1251,416,google,cpc,GOOGLE_WELCOME,False,1628,mobile
1252,416,instagram,social,INSTAGRAM_RETARGET,False,58,mobile
1253,417,facebook,social,FACEBOOK_SPRING24,True,0,tablet
1254,418,,,,True,0,mobile
1255,418,google,cpc,GOOGLE_RETARGET,False,1367,tablet
1256,419,direct,,,False,1711,tablet
1257,419,email,email,EMAIL_WELCOME,False,1287,desktop
1258,419,email,email,EMAIL_BRAND,False,1492,desktop
1259,419,instagram,social,INSTAGRAM_BRAND,False,1589,mobile
1260,420,email,email,EMAIL_SUMMER24,True,0,mobile
1261,420,email,email,EMAIL_WELCOME,True,0,mobile
1262,420,facebook,social,FACEBOOK_BRAND,False,1275,desktop
1263,420,email,email,EMAIL_BRAND,True,0,desktop
1264,420,email,email,EMAIL_SUMMER24,False,50,desktop
1265,420,,,,False,461,tablet
1266,420,facebook,social,FACEBOOK_BRAND,False,146,desktop
1267,421,facebook,social,FACEBOOK_RETARGET,True,0,tablet
1268,421,google,cpc,GOOGLE_BRAND,False,491,mobile
1269,421,organic,organic,,False,1202,tablet
1270,421,facebook,social,FACEBOOK_WELCOME,False,48,desktop
1271,422,organic,organic,,False,173,mobile
1272,422,google,cpc,GOOGLE_SUMMER24,False,775,tablet
1273,422,google,cpc,GOOGLE_RETARGET,False,308,tablet
1274,423,direct,,,False,617,mobile
1275,423,google,cpc,GOOGLE_SUMMER24,False,67,mobile
1276,423,instagram,social,INSTAGRAM_BRAND,False,1474,mobile
1277,423,email,email,EMAIL_SPRING24,False,322,tablet
1278,424,direct,,,False,1191,tablet
1279,425,google,cpc,GOOGLE_BRAND,False,1258,tablet
1280,425,instagram,social,INSTAGRAM_WELCOME,True,0,tablet
1281,426,facebook,social,FACEBOOK_WELCOME,True,0,desktop
1282,427,organic,organic,,False,854,desktop
1283,427,google,cpc,GOOGLE_WELCOME,False,1254,desktop
1284,427,organic,organic,,False,271,mobile
1285,427,organic,organic,,False,1255,desktop
1286,428,google,cpc,GOOGLE_RETARGET,False,318,tablet
1287,428,direct,,,True,0,mobile
1288,429,organic,organic,,False,1536,mobile
1289,429,instagram,social,INSTAGRAM_SUMMER24,False,286,tablet
1290,430,instagram,social,INSTAGRAM_SUMMER24,False,1155,desktop
1291,430,facebook,social,FACEBOOK_WELCOME,False,1277,tablet
1292,430,google,cpc,GOOGLE_WELCOME,False,852,tablet
1293,430,instagram,social,INSTAGRAM_RETARGET,False,1517,tablet
1294,430,email,email,EMAIL_BRAND,True,0,mobile
1295,430,organic,organic,,False,943,desktop
1296,431,organic,organic,,False,213,desktop
1297,432,instagram,social,INSTAGRAM_BRAND,False,1743,desktop
1298,432,facebook,social,FACEBOOK_SUMMER24,False,100,tablet
1299,433,google,cpc,GOOGLE_BRAND,True,0,tablet
1300,433,google,cpc,GOOGLE_WELCOME,True,0,desktop
1301,433,instagram,social,INSTAGRAM_SUMMER24,False,605,desktop
1302,433,email,email,EMAIL_SUMMER24,False,303,tablet
1303,433,instagram,social,INSTAGRAM_SUMMER24,True,0,mobile
1304,433,instagram,social,INSTAGRAM_SUMMER24,True,0,mobile
1305,434,direct,,,False,1081,desktop
1306,434,direct,,,False,260,desktop
1307,435,direct,,,False,253,mobile
1308,435,email,email,EMAIL_SPRING24,False,1053,desktop
1309,436,organic,organic,,True,0,tablet
1310,436,,,,True,0,tablet
1311,436,facebook,social,FACEBOOK_BRAND,False,1297,tablet
1312,437,google,cpc,GOOGLE_RETARGET,False,465,desktop
1313,437,google,cpc,GOOGLE_SUMMER24,False,593,tablet
1314,437,direct,,,False,21,desktop
1315,438,organic,organic,,True,0,tablet
1316,438,organic,organic,,False,495,desktop
1317,438,organic,organic,,True,0,desktop
1318,439,facebook,social,FACEBOOK_RETARGET,False,1305,desktop
1319,439,instagram,social,INSTAGRAM_SPRING24,True,0,desktop
1320,439,,,,False,252,desktop
1321,439,google,cpc,GOOGLE_RETARGET,False,1599,desktop
1322,439,instagram,social,INSTAGRAM_SUMMER24,True,0,desktop
1323,440,google,cpc,GOOGLE_WELCOME,True,0,desktop
1324,440,facebook,social,FACEBOOK_RETARGET,False,548,desktop
1325,441,facebook,social,FACEBOOK_SPRING24,False,854,mobile
1326,441,google,cpc,GOOGLE_SPRING24,False,1271,mobile
1327,442,,,,False,1613,desktop
1328,442,email,email,EMAIL_SPRING24,False,1077,tablet
1329,442,direct,,,False,1485,mobile
1330,443,instagram,social,INSTAGRAM_BRAND,False,42,mobile
1331,443,,,,False,1008,desktop
1332,443,google,cpc,GOOGLE_SUMMER24,True,0,tablet
1333,443,email,email,EMAIL_RETARGET,False,283,desktop
1334,443,google,cpc,GOOGLE_BRAND,False,1576,mobile
1335,443,email,email,EMAIL_BRAND,False,325,tablet
1336,444,email,email,EMAIL_WELCOME,False,885,mobile
1337,444,facebook,social,FACEBOOK_SUMMER24,True,0,tablet
1338,444,instagram,social,INSTAGRAM_WELCOME,False,470,tablet
1339,444,instagram,social,INSTAGRAM_BRAND,False,,desktop
1340,445,email,email,EMAIL_SPRING24,False,1198,desktop
1341,445,instagram,social,INSTAGRAM_RETARGET,False,1331,mobile
1342,445,google,cpc,GOOGLE_SUMMER24,True,0,desktop
1343,445,google,cpc,GOOGLE_RETARGET,False,984,tablet
1344,446,email,email,EMAIL_WELCOME,False,1531,mobile
1345,446,facebook,social,FACEBOOK_BRAND,False,,tablet
1346,446,email,email,EMAIL_RETARGET,False,656,mobile
1347,446,instagram,social,INSTAGRAM_RETARGET,False,1773,tablet
1348,447,instagram,social,INSTAGRAM_SPRING24,False,,tablet
1349,448,google,cpc,GOOGLE_SPRING24,True,0,desktop
1350,448,google,cpc,GOOGLE_BRAND,False,1548,desktop
1351,448,google,cpc,GOOGLE_SPRING24,False,617,tablet
1352,448,instagram,social,INSTAGRAM_BRAND,False,1169,mobile
1353,449,google,cpc,GOOGLE_BRAND,False,775,desktop
1354,450,direct,,,False,1760,mobile
1355,450,organic,organic,,False,665,mobile
1356,451,google,cpc,GOOGLE_SUMMER24,True,0,mobile
1357,451,instagram,social,INSTAGRAM_SPRING24,True,0,desktop
1358,452,facebook,social,FACEBOOK_BRAND,False,721,mobile
1359,452,facebook,social,FACEBOOK_RETARGET,False,641,desktop
1360,452,organic,organic,,False,429,mobile
1361,453,facebook,social,FACEBOOK_WELCOME,False,274,tablet
1362,454,facebook,social,FACEBOOK_BRAND,False,1668,tablet
1363,454,,,,True,0,mobile
1364,454,google,cpc,GOOGLE_BRAND,True,0,mobile
1365,455,facebook,social,FACEBOOK_SPRING24,True,0,desktop
1366,455,organic,organic,,False,1039,mobile
1367,456,email,email,EMAIL_RETARGET,False,1732,tablet
1368,456,direct,,,False,1312,tablet
1369,456,email,email,EMAIL_BRAND,False,1438,tablet
1370,457,organic,organic,,True,0,desktop
1371,458,organic,organic,,False,452,mobile
1372,458,facebook,social,FACEBOOK_SPRING24,True,0,desktop
1373,458,google,cpc,GOOGLE_BRAND,False,207,desktop
1374,458,direct,,,True,0,desktop
1375,458,instagram,social,INSTAGRAM_SPRING24,False,1457,tablet
1376,459,email,email,EMAIL_RETARGET,False,1309,mobile
1377,460,email,email,EMAIL_SPRING24,False,1270,mobile
1378,460,,,,False,1747,desktop
1379,461,facebook,social,FACEBOOK_BRAND,True,0,mobile
1380,461,organic,organic,,True,0,tablet
1381,461,,,,False,1493,tablet
1382,462,instagram,social,INSTAGRAM_SPRING24,True,0,tablet
1383,463,google,cpc,GOOGLE_RETARGET,True,0,tablet
1384,464,instagram,social,INSTAGRAM_SPRING24,False,1163,desktop
1385,465,organic,organic,,False,963,mobile
1386,465,organic,organic,,True,0,tablet
1387,466,email,email,EMAIL_SPRING24,True,0,desktop
1388,466,google,cpc,GOOGLE_SUMMER24,False,1409,mobile
1389,466,google,cpc,GOOGLE_SPRING24,False,602,mobile
1390,467,facebook,social,FACEBOOK_SUMMER24,True,0,mobile
1391,467,,,,False,204,tablet
1392,467,facebook,social,FACEBOOK_BRAND,False,1307,mobile
1393,468,facebook,social,FACEBOOK_BRAND,False,1453,tablet
1394,469,google,cpc,GOOGLE_BRAND,False,1536,mobile
1395,469,email,email,EMAIL_WELCOME,True,0,desktop
1396,469,direct,,,False,988,tablet
1397,469,facebook,social,FACEBOOK_RETARGET,False,84,mobile
1398,469,facebook,social,FACEBOOK_SPRING24,True,0,desktop
1399,470,,,,False,348,mobile
1400,470,google,cpc,GOOGLE_BRAND,False,1194,tablet
1401,471,facebook,social,FACEBOOK_WELCOME,False,1003,desktop
1402,471,direct,,,False,1053,desktop
1403,472,instagram,social,INSTAGRAM_SPRING24,True,0,mobile
1404,472,direct,,,False,421,tablet
1405,472,google,cpc,GOOGLE_WELCOME,False,125,desktop
1406,472,email,email,EMAIL_RETARGET,False,,mobile
1407,473,facebook,social,FACEBOOK_SPRING24,True,0,mobile
1408,474,facebook,social,FACEBOOK_BRAND,False,,mobile
1409,474,google,cpc,GOOGLE_BRAND,False,1446,desktop
1410,475,organic,organic,,False,211,desktop
1411,475,facebook,social,FACEBOOK_WELCOME,False,1693,desktop
1412,475,facebook,social,FACEBOOK_SPRING24,False,1386,tablet
1413,476,google,cpc,GOOGLE_SUMMER24,False,711,mobile
1414,477,direct,,,True,0,mobile
1415,477,google,cpc,GOOGLE_RETARGET,True,0,desktop
1416,477,instagram,social,INSTAGRAM_WELCOME,False,1397,mobile
1417,478,google,cpc,GOOGLE_RETARGET,False,1723,mobile
1418,479,organic,organic,,False,,desktop
1419,479,organic,organic,,False,,tablet
1420,480,instagram,social,INSTAGRAM_SPRING24,False,544,mobile
1421,480,email,email,EMAIL_RETARGET,False,1614,desktop
1422,480,,,,True,0,desktop
1423,480,email,email,EMAIL_SPRING24,True,0,desktop
1424,480,organic,organic,,True,0,tablet
1425,480,,,,False,96,desktop
1426,480,facebook,social,FACEBOOK_BRAND,False,531,tablet
1427,481,organic,organic,,True,0,desktop
1428,482,facebook,social,FACEBOOK_SPRING24,False,746,tablet
1429,482,facebook,social,FACEBOOK_SUMMER24,True,0,mobile
1430,483,organic,organic,,False,577,desktop
1431,484,direct,,,False,1695,desktop
1432,484,google,cpc,GOOGLE_WELCOME,True,0,tablet
1433,484,facebook,social,FACEBOOK_SPRING24,False,1319,desktop
1434,484,google,cpc,GOOGLE_WELCOME,False,1536,desktop
1435,485,organic,organic,,False,1275,mobile
1436,485,facebook,social,FACEBOOK_RETARGET,True,0,desktop
1437,485,email,email,EMAIL_SUMMER24,True,0,tablet
1438,485,organic,organic,,False,1403,mobile
1439,485,google,cpc,GOOGLE_RETARGET,False,577,tablet
1440,485,google,cpc,GOOGLE_SUMMER24,True,0,desktop
1441,485,google,cpc,GOOGLE_WELCOME,False,1262,tablet
1442,486,organic,organic,,False,,desktop
1443,486,facebook,social,FACEBOOK_RETARGET,True,0,tablet
1444,487,organic,organic,,False,538,tablet
1445,487,direct,,,False,722,tablet
1446,488,facebook,social,FACEBOOK_WELCOME,False,972,tablet
1447,488,google,cpc,GOOGLE_WELCOME,False,865,mobile
1448,488,organic,organic,,False,495,tablet
1449,488,facebook,social,FACEBOOK_SPRING24,True,0,mobile
1450,488,direct,,,True,0,mobile
1451,488,direct,,,False,460,tablet
1452,488,facebook,social,FACEBOOK_WELCOME,False,1375,tablet
1453,488,facebook,social,FACEBOOK_BRAND,False,476,desktop
1454,489,email,email,EMAIL_RETARGET,True,0,mobile
1455,489,facebook,social,FACEBOOK_BRAND,False,1577,mobile
1456,489,,,,False,871,tablet
1457,489,organic,organic,,True,0,tablet
1458,490,organic,organic,,False,61,mobile
1459,490,organic,organic,,False,201,mobile
1460,491,organic,organic,,False,1756,desktop
1461,491,organic,organic,,True,0,desktop
1462,491,facebook,social,FACEBOOK_WELCOME,True,0,mobile
1463,491,organic,organic,,False,1415,mobile
1464,492,instagram,social,INSTAGRAM_SPRING24,False,1730,mobile
1465,492,instagram,social,INSTAGRAM_SPRING24,True,0,mobile
1466,492,organic,organic,,False,977,mobile
1467,492,instagram,social,INSTAGRAM_WELCOME,False,1115,tablet
1468,493,organic,organic,,False,1710,desktop
1469,493,email,email,EMAIL_SPRING24,False,1482,tablet
1470,493,instagram,social,INSTAGRAM_SPRING24,True,0,desktop
1471,494,email,email,EMAIL_SPRING24,False,765,desktop
1472,494,direct,,,True,0,mobile
1473,494,organic,organic,,True,0,tablet
1474,494,email,email,EMAIL_WELCOME,False,1426,desktop
1475,495,facebook,social,FACEBOOK_SPRING24,False,318,mobile
1476,495,direct,,,False,643,mobile
1477,495,organic,organic,,False,915,mobile
1478,495,email,email,EMAIL_SUMMER24,True,0,desktop
1479,496,organic,organic,,True,0,mobile
1480,496,facebook,social,FACEBOOK_BRAND,True,0,desktop
1481,496,instagram,social,INSTAGRAM_BRAND,False,1281,desktop
1482,496,google,cpc,GOOGLE_BRAND,False,781,desktop
1483,496,google,cpc,GOOGLE_BRAND,False,1006,mobile
1484,497,facebook,social,FACEBOOK_WELCOME,True,0,mobile
1485,497,organic,organic,,False,259,desktop
1486,497,instagram,social,INSTAGRAM_SPRING24,False,1747,tablet
1487,498,facebook,social,FACEBOOK_SPRING24,False,217,tablet
1488,498,facebook,social,FACEBOOK_BRAND,False,1116,mobile
1489,498,organic,organic,,True,0,desktop
1490,498,organic,organic,,False,516,tablet
1491,498,google,cpc,GOOGLE_BRAND,True,0,desktop
1492,498,email,email,EMAIL_SPRING24,False,286,mobile
1493,499,organic,organic,,False,965,mobile
1494,500,google,cpc,GOOGLE_RETARGET,True,0,mobile
1495,500,google,cpc,GOOGLE_BRAND,False,1240,tablet
1496,,email,email,,True,32,mobile
1497,,direct,,,True,17,tablet
1498,,google,cpc,,True,21,desktop
1499,,organic,organic,,True,45,mobile
1500,,email,email,,True,35,tablet
1501,,direct,,,True,24,desktop
1502,,instagram,social,,True,22,tablet
1503,,instagram,social,,True,45,desktop
1504,,facebook,social,,True,36,mobile
1505,,email,email,,True,35,desktop
