date,channel,campaign_id,spend,impressions,clicks
2024-01-01,google,GOOGLE_SUMMER24,606.54,13168,806
2024-01-01,facebook,FACEBOOK_SUMMER24,677.61,13549,878
2024-01-01,instagram,INSTAGRAM_SUMMER24,627.42,11094,609
2024-01-01,email,EMAIL_SUMMER24,420.76,13233,912
2024-01-02,google,GOOGLE_SUMMER24,159.96,4067,171
2024-01-02,facebook,FACEBOOK_SUMMER24,62.74,10349,111
2024-01-02,instagram,INSTAGRAM_SUMMER24,54.34,4099,93
2024-01-02,email,EMAIL_SUMMER24,112.96,3397,181
2024-01-03,google,GOOGLE_SUMMER24,75.58,7846,198
2024-01-03,facebook,FACEBOOK_SUMMER24,201.06,6064,209
2024-01-03,instagram,INSTAGRAM_SUMMER24,913.36,19101,995
2024-01-03,email,EMAIL_SUMMER24,102.34,8089,235
2024-01-04,google,GOOGLE_SUMMER24,242.71,7221,555
2024-01-04,facebook,FACEBOOK_SUMMER24,518.14,18374,1209
2024-01-04,instagram,INSTAGRAM_SUMMER24,164.37,16675,867
2024-01-04,email,EMAIL_SUMMER24,65.27,13622,146
2024-01-05,google,GOOGLE_SUMMER24,8.11,1316,17
2024-01-05,facebook,FACEBOOK_SUMMER24,260.7,5432,255
2024-01-05,instagram,INSTAGRAM_SUMMER24,1370.35,18335,1465
2024-01-05,email,EMAIL_SUMMER24,232.81,10067,202
2024-01-06,google,GOOGLE_SUMMER24,148.89,11284,351
2024-01-06,facebook,FACEBOOK_SUMMER24,102.97,2947,117
2024-01-06,instagram,INSTAGRAM_SUMMER24,376.37,19888,337
2024-01-06,email,EMAIL_SUMMER24,281.34,3740,261
2024-01-07,google,GOOGLE_SUMMER24,89.28,,188
2024-01-07,facebook,FACEBOOK_SUMMER24,137.83,15702,892
2024-01-07,instagram,INSTAGRAM_SUMMER24,28.07,3392,102
2024-01-07,email,EMAIL_SUMMER24,140.33,10891,213
2024-01-08,google,GOOGLE_SUMMER24,439.46,14791,641
2024-01-08,facebook,FACEBOOK_SUMMER24,74.33,2851,76
2024-01-08,instagram,INSTAGRAM_SUMMER24,127.11,4143,232
2024-01-08,email,EMAIL_SUMMER24,44.82,5472,100
2024-01-09,google,GOOGLE_SUMMER24,59.15,11494,290
2024-01-09,facebook,FACEBOOK_SUMMER24,139.98,13231,193
2024-01-09,instagram,INSTAGRAM_SUMMER24,263.97,6250,393
2024-01-09,email,EMAIL_SUMMER24,334.57,12404,369
2024-01-10,google,GOOGLE_SUMMER24,492.02,9541,443
2024-01-10,facebook,FACEBOOK_SUMMER24,1174.45,19184,1510
2024-01-10,instagram,INSTAGRAM_SUMMER24,241.66,11665,469
2024-01-10,email,EMAIL_SUMMER24,158.43,17043,523
2024-01-11,google,GOOGLE_SUMMER24,184.96,15431,322
2024-01-11,facebook,FACEBOOK_SUMMER24,52.27,8986,330
2024-01-11,instagram,INSTAGRAM_SUMMER24,64.45,9493,168
2024-01-11,email,EMAIL_SUMMER24,425.41,14294,1004
2024-01-12,google,GOOGLE_SUMMER24,42.24,3862,275
2024-01-12,facebook,FACEBOOK_SUMMER24,163.9,2433,138
2024-01-12,instagram,INSTAGRAM_SUMMER24,30.64,5111,53
2024-01-12,email,EMAIL_SUMMER24,34.2,5786,114
2024-01-13,google,GOOGLE_SUMMER24,28.36,931,44
2024-01-13,facebook,FACEBOOK_SUMMER24,188.32,19867,1026
2024-01-13,instagram,INSTAGRAM_SUMMER24,383.17,9281,386
2024-01-13,email,EMAIL_SUMMER24,166.14,4283,323
2024-01-14,google,GOOGLE_SUMMER24,214.1,6864,221
2024-01-14,facebook,FACEBOOK_SUMMER24,,17887,920
2024-01-14,instagram,INSTAGRAM_SUMMER24,693.23,12276,944
2024-01-14,email,EMAIL_SUMMER24,19.37,1457,27
2024-01-15,google,GOOGLE_SUMMER24,656.37,9927,731
2024-01-15,facebook,FACEBOOK_SUMMER24,206.51,4636,301
2024-01-15,instagram,INSTAGRAM_SUMMER24,768.13,15885,776
2024-01-15,email,EMAIL_SUMMER24,30.47,1693,37
2024-01-16,google,GOOGLE_SUMMER24,171.38,13132,335
2024-01-16,facebook,FACEBOOK_SUMMER24,29.15,1317,75
2024-01-16,instagram,INSTAGRAM_SUMMER24,79.31,3689,94
2024-01-16,email,EMAIL_SUMMER24,322.39,8349,563
2024-01-17,google,GOOGLE_SUMMER24,948.55,11089,854
2024-01-17,facebook,FACEBOOK_SUMMER24,24.76,1183,56
2024-01-17,instagram,INSTAGRAM_SUMMER24,145.73,14587,724
2024-01-17,email,EMAIL_SUMMER24,399.76,18300,732
2024-01-18,google,GOOGLE_SUMMER24,207.67,8383,220
2024-01-18,facebook,FACEBOOK_SUMMER24,128.14,10931,219
2024-01-18,instagram,INSTAGRAM_SUMMER24,383.68,10292,526
2024-01-18,email,EMAIL_SUMMER24,207.26,9686,228
2024-01-19,google,GOOGLE_SUMMER24,193.54,13534,415
2024-01-19,facebook,FACEBOOK_SUMMER24,734.59,11087,733
2024-01-19,instagram,INSTAGRAM_SUMMER24,124.14,,373
2024-01-19,email,EMAIL_SUMMER24,36.7,3121,130
2024-01-20,google,GOOGLE_SUMMER24,348.28,13552,705
2024-01-20,facebook,FACEBOOK_SUMMER24,815.68,19667,1474
2024-01-20,instagram,INSTAGRAM_SUMMER24,91.89,5813,171
2024-01-20,email,EMAIL_SUMMER24,140.85,5231,279
2024-01-21,google,GOOGLE_SUMMER24,74.33,3205,104
2024-01-21,facebook,FACEBOOK_SUMMER24,112.15,9659,110
2024-01-21,instagram,INSTAGRAM_SUMMER24,36.09,3470,142
2024-01-21,email,EMAIL_SUMMER24,13.52,4793,56
2024-01-22,google,GOOGLE_SUMMER24,62.03,4406,154
2024-01-22,facebook,FACEBOOK_SUMMER24,1154.16,16059,1125
2024-01-22,instagram,INSTAGRAM_SUMMER24,34.09,1581,123
2024-01-22,email,EMAIL_SUMMER24,,17920,1157
2024-01-23,google,GOOGLE_SUMMER24,198.64,19670,263
2024-01-23,facebook,FACEBOOK_SUMMER24,206.49,16536,864
2024-01-23,instagram,INSTAGRAM_SUMMER24,651.75,19563,1083
2024-01-23,email,EMAIL_SUMMER24,124.23,9700,572
2024-01-24,google,GOOGLE_SUMMER24,26.54,580,35
2024-01-24,facebook,FACEBOOK_SUMMER24,330.32,9860,646
2024-01-24,instagram,INSTAGRAM_SUMMER24,206.69,3214,248
2024-01-24,email,EMAIL_SUMMER24,48.02,2972,88
2024-01-25,google,GOOGLE_SUMMER24,16.18,921,59
2024-01-25,facebook,FACEBOOK_SUMMER24,248.39,3921,291
2024-01-25,instagram,INSTAGRAM_SUMMER24,250.8,14525,490
2024-01-25,email,EMAIL_SUMMER24,48.65,2692,50
2024-01-26,google,GOOGLE_SUMMER24,99.28,11023,478
2024-01-26,facebook,FACEBOOK_SUMMER24,23.83,5607,107
2024-01-26,instagram,INSTAGRAM_SUMMER24,141.05,14976,174
2024-01-26,email,EMAIL_SUMMER24,87.68,4939,101
2024-01-27,google,GOOGLE_SUMMER24,149.61,5023,183
2024-01-27,facebook,FACEBOOK_SUMMER24,135.65,7730,570
2024-01-27,instagram,INSTAGRAM_SUMMER24,17.04,1206,15
2024-01-27,email,EMAIL_SUMMER24,304.49,8549,426
2024-01-28,google,GOOGLE_SUMMER24,29.58,2896,70
2024-01-28,facebook,FACEBOOK_SUMMER24,174.97,12955,474
2024-01-28,instagram,INSTAGRAM_SUMMER24,129.68,8949,154
2024-01-28,email,EMAIL_SUMMER24,340.01,19181,287
2024-01-29,google,GOOGLE_SUMMER24,26.31,3588,60
2024-01-29,facebook,FACEBOOK_SUMMER24,194.65,5863,346
2024-01-29,instagram,INSTAGRAM_SUMMER24,294.41,7719,548
2024-01-29,email,EMAIL_SUMMER24,314.47,10852,824
2024-01-30,google,GOOGLE_SUMMER24,341.56,12474,712
2024-01-30,facebook,FACEBOOK_SUMMER24,291.23,9025,424
2024-01-30,instagram,INSTAGRAM_SUMMER24,314.09,19431,586
2024-01-30,email,EMAIL_SUMMER24,65.4,10818,112
2024-01-31,google,GOOGLE_SUMMER24,1418.72,17992,1349
2024-01-31,facebook,FACEBOOK_SUMMER24,310.19,4641,290
2024-01-31,instagram,INSTAGRAM_SUMMER24,514.89,10971,648
2024-01-31,email,EMAIL_SUMMER24,149.1,9324,658
2024-02-01,google,GOOGLE_WELCOME,319.45,12665,925
2024-02-01,facebook,FACEBOOK_WELCOME,1276.99,18525,1461
2024-02-01,instagram,INSTAGRAM_WELCOME,854.89,9900,730
2024-02-01,email,EMAIL_WELCOME,160.72,12741,231
2024-02-02,google,GOOGLE_WELCOME,314.96,8042,446
2024-02-02,facebook,FACEBOOK_WELCOME,118.16,5219,335
2024-02-02,instagram,INSTAGRAM_WELCOME,486.93,19092,1124
2024-02-02,email,EMAIL_WELCOME,58.19,15090,163
2024-02-03,google,GOOGLE_WELCOME,108.04,17546,699
2024-02-03,facebook,FACEBOOK_WELCOME,74.53,5465,65
2024-02-03,instagram,INSTAGRAM_WELCOME,196.49,10074,455
2024-02-03,email,EMAIL_WELCOME,528.27,18297,443
2024-02-04,google,GOOGLE_WELCOME,146.92,12985,150
2024-02-04,facebook,FACEBOOK_WELCOME,573.86,13786,
2024-02-04,instagram,INSTAGRAM_WELCOME,261.99,11495,630
2024-02-04,email,EMAIL_WELCOME,66.34,4860,56
2024-02-05,google,GOOGLE_WELCOME,13.54,2203,39
2024-02-05,facebook,FACEBOOK_WELCOME,773.65,18978,1425
2024-02-05,instagram,INSTAGRAM_WELCOME,26.41,3037,53
2024-02-05,email,EMAIL_WELCOME,1169.91,17886,1074
2024-02-06,google,GOOGLE_WELCOME,819.43,17667,1084
2024-02-06,facebook,FACEBOOK_WELCOME,8.37,2732,39
2024-02-06,instagram,INSTAGRAM_WELCOME,505.45,17177,580
2024-02-06,email,EMAIL_WELCOME,93.57,3876,113
2024-02-07,google,GOOGLE_WELCOME,,2136,50
2024-02-07,facebook,FACEBOOK_WELCOME,247.9,10912,400
2024-02-07,instagram,INSTAGRAM_WELCOME,30.33,1682,27
2024-02-07,email,EMAIL_WELCOME,116.42,3865,148
2024-02-08,google,GOOGLE_WELCOME,40.88,3869,156
2024-02-08,facebook,FACEBOOK_WELCOME,367.26,17452,1368
2024-02-08,instagram,INSTAGRAM_WELCOME,478.85,14870,519
2024-02-08,email,EMAIL_WELCOME,22.09,2651,114
2024-02-09,google,GOOGLE_WELCOME,154.64,18073,443
2024-02-09,facebook,FACEBOOK_WELCOME,419.6,14327,471
2024-02-09,instagram,INSTAGRAM_WELCOME,335.45,8608,434
2024-02-09,email,EMAIL_WELCOME,190.22,13613,764
2024-02-10,google,GOOGLE_WELCOME,13.91,1919,28
2024-02-10,facebook,FACEBOOK_WELCOME,315.73,16388,
2024-02-10,instagram,INSTAGRAM_WELCOME,185.5,17389,588
2024-02-10,email,EMAIL_WELCOME,752.26,14590,751
2024-02-11,google,GOOGLE_WELCOME,14.95,2506,53
2024-02-11,facebook,FACEBOOK_WELCOME,61.33,8316,
2024-02-11,instagram,INSTAGRAM_WELCOME,398.9,,1418
2024-02-11,email,EMAIL_WELCOME,344.1,7832,382
2024-02-12,google,GOOGLE_WELCOME,1317.48,15438,1148
2024-02-12,facebook,FACEBOOK_WELCOME,143.99,5094,164
2024-02-12,instagram,INSTAGRAM_WELCOME,7.29,535,34
2024-02-12,email,EMAIL_WELCOME,136.76,5138,309
2024-02-13,google,GOOGLE_WELCOME,63.12,2198,75
2024-02-13,facebook,FACEBOOK_WELCOME,210.4,15889,263
2024-02-13,instagram,INSTAGRAM_WELCOME,194.23,4442,255
2024-02-13,email,EMAIL_WELCOME,288.9,14737,508
2024-02-14,google,GOOGLE_WELCOME,237.75,12874,
2024-02-14,facebook,FACEBOOK_WELCOME,292.31,12514,258
2024-02-14,instagram,INSTAGRAM_WELCOME,397.97,12947,747
2024-02-14,email,EMAIL_WELCOME,29.6,6473,122
2024-02-15,google,GOOGLE_WELCOME,20.67,935,39
2024-02-15,facebook,FACEBOOK_WELCOME,137.9,4236,141
2024-02-15,instagram,INSTAGRAM_WELCOME,26.61,1717,106
2024-02-15,email,EMAIL_WELCOME,102.55,14231,151
2024-02-16,google,GOOGLE_WELCOME,432.4,7346,417
2024-02-16,facebook,FACEBOOK_WELCOME,82.53,7161,182
2024-02-16,instagram,INSTAGRAM_WELCOME,46.85,3424,178
2024-02-16,email,EMAIL_WELCOME,377.53,8762,323
2024-02-17,google,GOOGLE_WELCOME,792.84,13192,919
2024-02-17,facebook,FACEBOOK_WELCOME,305.15,3502,266
2024-02-17,instagram,INSTAGRAM_WELCOME,174.98,12455,252
2024-02-17,email,EMAIL_WELCOME,1728.43,19906,
2024-02-18,google,GOOGLE_WELCOME,86.61,1626,94
2024-02-18,facebook,FACEBOOK_WELCOME,28.9,,34
2024-02-18,instagram,INSTAGRAM_WELCOME,31.8,1289,63
2024-02-18,email,EMAIL_WELCOME,379.77,13628,1046
2024-02-19,google,GOOGLE_WELCOME,156.84,8183,265
2024-02-19,facebook,FACEBOOK_WELCOME,115.36,7078,473
2024-02-19,instagram,INSTAGRAM_WELCOME,919.39,17746,1197
2024-02-19,email,EMAIL_WELCOME,19.48,616,41
2024-02-20,google,GOOGLE_WELCOME,310.35,8057,270
2024-02-20,facebook,FACEBOOK_WELCOME,69.66,6388,343
2024-02-20,instagram,INSTAGRAM_WELCOME,246.38,7729,419
2024-02-20,email,EMAIL_WELCOME,234.57,17991,1333
2024-02-21,google,GOOGLE_WELCOME,348.45,14560,675
2024-02-21,facebook,FACEBOOK_WELCOME,1330.38,15536,1127
2024-02-21,instagram,INSTAGRAM_WELCOME,118.28,7718,116
2024-02-21,email,EMAIL_WELCOME,1209.01,,1409
2024-02-22,google,GOOGLE_WELCOME,988.97,16792,1260
2024-02-22,facebook,FACEBOOK_WELCOME,268.39,18774,955
2024-02-22,instagram,INSTAGRAM_WELCOME,1179.59,16044,1282
2024-02-22,email,EMAIL_WELCOME,551.22,13788,921
2024-02-23,google,GOOGLE_WELCOME,270.27,13545,960
2024-02-23,facebook,FACEBOOK_WELCOME,232.45,8239,331
2024-02-23,instagram,INSTAGRAM_WELCOME,937.43,13492,965
2024-02-23,email,EMAIL_WELCOME,78.5,5707,130
2024-02-24,google,GOOGLE_WELCOME,400.53,19173,1130
2024-02-24,facebook,FACEBOOK_WELCOME,176.86,11145,243
2024-02-24,instagram,INSTAGRAM_WELCOME,16.72,522,22
2024-02-24,email,EMAIL_WELCOME,129.38,4942,161
2024-02-25,google,GOOGLE_WELCOME,108.0,16753,613
2024-02-25,facebook,FACEBOOK_WELCOME,37.97,17939,210
2024-02-25,instagram,INSTAGRAM_WELCOME,77.86,4589,294
2024-02-25,email,EMAIL_WELCOME,101.46,19594,454
2024-02-26,google,GOOGLE_WELCOME,441.73,12050,852
2024-02-26,facebook,FACEBOOK_WELCOME,138.35,4240,292
2024-02-26,instagram,INSTAGRAM_WELCOME,14.89,1928,19
2024-02-26,email,EMAIL_WELCOME,995.01,17632,1346
2024-02-27,google,GOOGLE_WELCOME,94.01,2131,
2024-02-27,facebook,FACEBOOK_WELCOME,71.94,3831,234
2024-02-27,instagram,INSTAGRAM_WELCOME,24.38,1683,74
2024-02-27,email,EMAIL_WELCOME,81.99,11792,241
2024-02-28,google,GOOGLE_WELCOME,39.78,4401,239
2024-02-28,facebook,FACEBOOK_WELCOME,157.31,16834,921
2024-02-28,instagram,INSTAGRAM_WELCOME,432.9,13112,728
2024-02-28,email,EMAIL_WELCOME,350.66,8338,357
2024-02-29,google,GOOGLE_WELCOME,485.49,11203,500
2024-02-29,facebook,FACEBOOK_WELCOME,1175.31,13313,1014
2024-02-29,instagram,INSTAGRAM_WELCOME,423.28,16754,467
2024-02-29,email,EMAIL_WELCOME,156.44,10459,289
2024-03-01,google,GOOGLE_RETARGET,1243.2,14561,1059
2024-03-01,facebook,FACEBOOK_RETARGET,387.05,17346,414
2024-03-01,instagram,INSTAGRAM_RETARGET,504.3,7992,449
2024-03-01,email,EMAIL_RETARGET,363.44,14147,965
2024-03-02,google,GOOGLE_RETARGET,183.35,8375,174
2024-03-02,facebook,FACEBOOK_RETARGET,52.62,649,48
2024-03-02,instagram,INSTAGRAM_RETARGET,702.04,13886,888
2024-03-02,email,EMAIL_RETARGET,550.97,8490,602
2024-03-03,google,GOOGLE_RETARGET,50.42,1537,53
2024-03-03,facebook,FACEBOOK_RETARGET,55.98,1544,79
2024-03-03,instagram,INSTAGRAM_RETARGET,40.44,2175,91
2024-03-03,email,EMAIL_RETARGET,160.84,19084,251
2024-03-04,google,GOOGLE_RETARGET,518.59,19842,635
2024-03-04,facebook,FACEBOOK_RETARGET,19.07,656,17
2024-03-04,instagram,INSTAGRAM_RETARGET,40.36,12006,
2024-03-04,email,EMAIL_RETARGET,46.82,11755,136
2024-03-05,google,GOOGLE_RETARGET,32.5,2621,51
2024-03-05,facebook,FACEBOOK_RETARGET,515.03,8119,549
2024-03-05,instagram,INSTAGRAM_RETARGET,184.05,3077,202
2024-03-05,email,EMAIL_RETARGET,278.07,19377,233
2024-03-06,google,GOOGLE_RETARGET,113.29,9157,187
2024-03-06,facebook,FACEBOOK_RETARGET,42.57,11770,209
2024-03-06,instagram,INSTAGRAM_RETARGET,209.34,11971,411
2024-03-06,email,EMAIL_RETARGET,122.81,1842,121
2024-03-07,google,GOOGLE_RETARGET,145.9,3068,133
2024-03-07,facebook,FACEBOOK_RETARGET,395.79,7706,448
2024-03-07,instagram,INSTAGRAM_RETARGET,743.12,18319,1267
2024-03-07,email,EMAIL_RETARGET,299.62,5100,352
2024-03-08,google,GOOGLE_RETARGET,158.41,5965,377
2024-03-08,facebook,FACEBOOK_RETARGET,287.05,8939,418
2024-03-08,instagram,INSTAGRAM_RETARGET,224.69,19805,1059
2024-03-08,email,EMAIL_RETARGET,98.45,8380,95
2024-03-09,google,GOOGLE_RETARGET,1044.75,14781,918
2024-03-09,facebook,FACEBOOK_RETARGET,1055.66,19838,948
2024-03-09,instagram,INSTAGRAM_RETARGET,384.69,14941,387
2024-03-09,email,EMAIL_RETARGET,384.92,8008,544
2024-03-10,google,GOOGLE_RETARGET,200.39,11777,818
2024-03-10,facebook,FACEBOOK_RETARGET,171.6,8439,321
2024-03-10,instagram,INSTAGRAM_RETARGET,60.21,8283,144
2024-03-10,email,EMAIL_RETARGET,286.02,15788,362
2024-03-11,google,GOOGLE_RETARGET,187.86,9846,531
2024-03-11,facebook,FACEBOOK_RETARGET,303.74,10302,282
2024-03-11,instagram,INSTAGRAM_RETARGET,105.9,1749,101
2024-03-11,email,EMAIL_RETARGET,75.19,4012,130
2024-03-12,google,GOOGLE_RETARGET,463.12,15825,828
2024-03-12,facebook,FACEBOOK_RETARGET,121.85,15308,381
2024-03-12,instagram,INSTAGRAM_RETARGET,183.54,3232,200
2024-03-12,email,EMAIL_RETARGET,78.02,3709,191
2024-03-13,google,GOOGLE_RETARGET,266.43,7637,439
2024-03-13,facebook,FACEBOOK_RETARGET,,19009,873
2024-03-13,instagram,INSTAGRAM_RETARGET,1276.18,19992,1236
2024-03-13,email,EMAIL_RETARGET,49.07,,305
2024-03-14,google,GOOGLE_RETARGET,555.33,12862,797
2024-03-14,facebook,FACEBOOK_RETARGET,220.48,7481,464
2024-03-14,instagram,INSTAGRAM_RETARGET,612.29,16982,645
2024-03-14,email,EMAIL_RETARGET,36.19,778,40
2024-03-15,google,GOOGLE_RETARGET,81.34,11902,366
2024-03-15,facebook,FACEBOOK_RETARGET,162.82,18250,827
2024-03-15,instagram,INSTAGRAM_RETARGET,66.9,15127,333
2024-03-15,email,EMAIL_RETARGET,130.82,,181
2024-03-16,google,GOOGLE_RETARGET,396.33,18420,402
2024-03-16,facebook,FACEBOOK_RETARGET,184.84,3016,216
2024-03-16,instagram,INSTAGRAM_RETARGET,48.48,7783,304
2024-03-16,email,EMAIL_RETARGET,1187.95,16192,1284
2024-03-17,google,GOOGLE_RETARGET,349.7,10535,583
2024-03-17,facebook,FACEBOOK_RETARGET,79.48,3147,88
2024-03-17,instagram,INSTAGRAM_RETARGET,112.18,15466,278
2024-03-17,email,EMAIL_RETARGET,600.07,17969,1233
2024-03-18,google,GOOGLE_RETARGET,215.25,3151,200
2024-03-18,facebook,FACEBOOK_RETARGET,417.52,10459,369
2024-03-18,instagram,INSTAGRAM_RETARGET,401.48,11776,396
2024-03-18,email,EMAIL_RETARGET,308.56,8243,335
2024-03-19,google,GOOGLE_RETARGET,196.97,16899,660
2024-03-19,facebook,FACEBOOK_RETARGET,288.81,4906,303
2024-03-19,instagram,INSTAGRAM_RETARGET,31.45,1327,47
2024-03-19,email,EMAIL_RETARGET,346.23,17695,768
2024-03-20,google,GOOGLE_RETARGET,653.95,9959,564
2024-03-20,facebook,FACEBOOK_RETARGET,101.84,6264,279
2024-03-20,instagram,INSTAGRAM_RETARGET,110.34,2846,188
2024-03-20,email,EMAIL_RETARGET,63.98,3851,139
2024-03-21,google,GOOGLE_RETARGET,391.73,14311,350
2024-03-21,facebook,FACEBOOK_RETARGET,459.74,10762,391
2024-03-21,instagram,INSTAGRAM_RETARGET,21.86,1215,30
2024-03-21,email,EMAIL_RETARGET,401.45,18236,463
2024-03-22,google,GOOGLE_RETARGET,147.32,3080,195
2024-03-22,facebook,FACEBOOK_RETARGET,295.72,19959,358
2024-03-22,instagram,INSTAGRAM_RETARGET,45.24,7809,231
2024-03-22,email,EMAIL_RETARGET,62.55,5256,265
2024-03-23,google,GOOGLE_RETARGET,106.72,16222,303
2024-03-23,facebook,FACEBOOK_RETARGET,787.57,13622,757
2024-03-23,instagram,INSTAGRAM_RETARGET,1005.83,17560,982
2024-03-23,email,EMAIL_RETARGET,84.48,2363,75
2024-03-24,google,GOOGLE_RETARGET,1257.41,18400,1283
2024-03-24,facebook,FACEBOOK_RETARGET,840.13,18617,
2024-03-24,instagram,INSTAGRAM_RETARGET,109.0,3022,134
2024-03-24,email,EMAIL_RETARGET,242.21,13816,971
2024-03-25,google,GOOGLE_RETARGET,656.26,15605,1227
2024-03-25,facebook,FACEBOOK_RETARGET,187.92,14079,242
2024-03-25,instagram,INSTAGRAM_RETARGET,192.68,17117,256
2024-03-25,email,EMAIL_RETARGET,1187.39,19832,1098
2024-03-26,google,GOOGLE_RETARGET,13.23,2051,36
2024-03-26,facebook,FACEBOOK_RETARGET,564.47,16679,573
2024-03-26,instagram,INSTAGRAM_RETARGET,74.95,6872,271
2024-03-26,email,EMAIL_RETARGET,444.54,17764,587
2024-03-27,google,GOOGLE_RETARGET,53.94,2344,63
2024-03-27,facebook,FACEBOOK_RETARGET,262.56,11408,516
2024-03-27,instagram,INSTAGRAM_RETARGET,973.33,19701,952
2024-03-27,email,EMAIL_RETARGET,124.42,7637,399
2024-03-28,google,GOOGLE_RETARGET,70.19,3968,161
2024-03-28,facebook,FACEBOOK_RETARGET,295.82,18773,1344
2024-03-28,instagram,INSTAGRAM_RETARGET,638.74,8825,602
2024-03-28,email,EMAIL_RETARGET,221.23,6470,384
2024-03-29,google,GOOGLE_RETARGET,524.33,19225,997
2024-03-29,facebook,FACEBOOK_RETARGET,70.08,8747,282
2024-03-29,instagram,INSTAGRAM_RETARGET,55.5,784,56
2024-03-29,email,EMAIL_RETARGET,66.61,2011,111
2024-03-30,google,GOOGLE_RETARGET,625.37,18141,771
2024-03-30,facebook,FACEBOOK_RETARGET,234.56,6261,370
2024-03-30,instagram,INSTAGRAM_RETARGET,95.03,3545,139
2024-03-30,email,EMAIL_RETARGET,223.89,15916,373
2024-03-31,google,GOOGLE_RETARGET,551.48,7917,470
2024-03-31,facebook,FACEBOOK_RETARGET,311.54,6124,338
2024-03-31,instagram,INSTAGRAM_RETARGET,114.7,8021,535
2024-03-31,email,EMAIL_RETARGET,514.44,14717,469
2024-04-01,google,GOOGLE_BRAND,105.49,10658,323
2024-04-01,facebook,FACEBOOK_BRAND,269.94,5588,317
2024-04-01,instagram,INSTAGRAM_BRAND,102.31,12553,131
2024-04-01,email,EMAIL_BRAND,58.13,3477,63
2024-04-02,google,GOOGLE_BRAND,99.28,9477,100
2024-04-02,facebook,FACEBOOK_BRAND,211.66,18166,970
2024-04-02,instagram,INSTAGRAM_BRAND,74.15,4898,151
2024-04-02,email,EMAIL_BRAND,54.03,6368,235
2024-04-03,google,GOOGLE_BRAND,110.21,7041,227
2024-04-03,facebook,FACEBOOK_BRAND,88.91,6248,77
2024-04-03,instagram,INSTAGRAM_BRAND,1327.21,19606,1107
2024-04-03,email,EMAIL_BRAND,117.77,8158,213
2024-04-04,google,GOOGLE_BRAND,415.44,18252,1182
2024-04-04,facebook,FACEBOOK_BRAND,165.61,10512,198
2024-04-04,instagram,INSTAGRAM_BRAND,100.34,6322,289
2024-04-04,email,EMAIL_BRAND,325.79,17453,832
2024-04-05,google,GOOGLE_BRAND,714.57,17762,651
2024-04-05,facebook,FACEBOOK_BRAND,276.31,12361,826
2024-04-05,instagram,INSTAGRAM_BRAND,121.55,4876,238
2024-04-05,email,EMAIL_BRAND,31.4,1211,61
2024-04-06,google,GOOGLE_BRAND,1392.49,17639,1172
2024-04-06,facebook,FACEBOOK_BRAND,12.56,770,21
2024-04-06,instagram,INSTAGRAM_BRAND,215.55,11207,276
2024-04-06,email,EMAIL_BRAND,374.25,,377
2024-04-07,google,GOOGLE_BRAND,196.15,19790,669
2024-04-07,facebook,FACEBOOK_BRAND,480.17,9832,607
2024-04-07,instagram,INSTAGRAM_BRAND,433.08,14580,605
2024-04-07,email,EMAIL_BRAND,174.69,3989,167
2024-04-08,google,GOOGLE_BRAND,178.72,14696,747
2024-04-08,facebook,FACEBOOK_BRAND,39.44,1362,105
2024-04-08,instagram,INSTAGRAM_BRAND,146.07,15181,260
2024-04-08,email,EMAIL_BRAND,6.22,501,27
2024-04-09,google,GOOGLE_BRAND,113.27,3643,134
2024-04-09,facebook,FACEBOOK_BRAND,79.09,7198,215
2024-04-09,instagram,INSTAGRAM_BRAND,366.09,14752,741
2024-04-09,email,EMAIL_BRAND,55.33,1045,57
2024-04-10,google,GOOGLE_BRAND,167.22,8014,351
2024-04-10,facebook,FACEBOOK_BRAND,251.64,6330,415
2024-04-10,instagram,INSTAGRAM_BRAND,210.44,11350,750
2024-04-10,email,EMAIL_BRAND,425.94,8387,400
2024-04-11,google,GOOGLE_BRAND,425.36,12833,913
2024-04-11,facebook,FACEBOOK_BRAND,180.76,8671,400
2024-04-11,instagram,INSTAGRAM_BRAND,44.46,2196,125
2024-04-11,email,EMAIL_BRAND,8.64,3271,37
2024-04-12,google,GOOGLE_BRAND,180.43,,181
2024-04-12,facebook,FACEBOOK_BRAND,363.63,17005,1193
2024-04-12,instagram,INSTAGRAM_BRAND,416.4,17676,642
2024-04-12,email,EMAIL_BRAND,155.16,2191,166
2024-04-13,google,GOOGLE_BRAND,331.72,8959,342
2024-04-13,facebook,FACEBOOK_BRAND,160.44,3939,187
2024-04-13,instagram,INSTAGRAM_BRAND,208.75,14317,232
2024-04-13,email,EMAIL_BRAND,153.02,4564,328
2024-04-14,google,GOOGLE_BRAND,382.9,6170,353
2024-04-14,facebook,FACEBOOK_BRAND,432.86,10761,632
2024-04-14,instagram,INSTAGRAM_BRAND,473.18,16503,1105
2024-04-14,email,EMAIL_BRAND,454.58,9433,546
2024-04-15,google,GOOGLE_BRAND,267.5,5033,257
2024-04-15,facebook,FACEBOOK_BRAND,105.11,1401,108
2024-04-15,instagram,INSTAGRAM_BRAND,121.49,9720,114
2024-04-15,email,EMAIL_BRAND,146.78,12122,189
2024-04-16,google,GOOGLE_BRAND,846.01,15939,1014
2024-04-16,facebook,FACEBOOK_BRAND,16.9,1559,85
2024-04-16,instagram,INSTAGRAM_BRAND,438.8,12709,481
